Seed_ID,Raw_Row_ID,Claim_ID,Column_Name,Issue_Type,Severity,Original_Value,Corrected_Value,Resolution
SEED-00837,44303,CLM044303,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00838,71464,CLM071464,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00839,42162,CLM042162,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00840,3617,CLM003617,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00841,67717,CLM067717,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00842,30137,CLM030137,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00843,35438,CLM035438,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00844,14961,CLM014961,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00845,15899,CLM015899,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00846,50420,CLM050420,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00847,23366,CLM023366,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00848,33739,CLM033739,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00849,13697,CLM013697,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00850,1578,CLM001578,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00851,5020,CLM005020,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00852,30652,CLM030652,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00853,50368,CLM050368,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00854,3110,CLM003110,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00855,26515,CLM026515,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00856,58669,CLM058669,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00857,35462,CLM035462,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00858,22699,CLM022699,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00859,54065,CLM054065,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00860,6605,CLM006605,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00861,54433,CLM054433,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00862,44675,CLM044675,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00863,22651,CLM022651,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00864,18659,CLM018659,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00865,46264,CLM046264,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00866,47212,CLM047212,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00867,30853,CLM030853,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00868,29047,CLM029047,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00869,15794,CLM015794,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00870,18120,CLM018120,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00871,53961,CLM053961,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00872,53609,CLM053609,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00873,72031,CLM072031,Region,Inconsistent Region Naming,Medium,Free state,Free State,Standardized to the governed province name
SEED-00874,5280,CLM005280,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00875,53021,CLM053021,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00876,28671,CLM028671,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00877,43672,CLM043672,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00878,31137,CLM031137,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00879,39730,CLM039730,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00880,51201,CLM051201,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00881,10841,CLM010841,Region,Inconsistent Region Naming,Medium,Northern cape,Northern Cape,Standardized to the governed province name
SEED-00882,10205,CLM010205,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00883,49235,CLM049235,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00884,40190,CLM040190,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00885,19113,CLM019113,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00886,27583,CLM027583,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00887,54905,CLM054905,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00888,4968,CLM004968,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00889,15615,CLM015615,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00890,72304,CLM072304,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00891,37876,CLM037876,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00892,3811,CLM003811,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00893,46037,CLM046037,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00894,48532,CLM048532,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00895,28587,CLM028587,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00896,34013,CLM034013,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00897,46765,CLM046765,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00898,32375,CLM032375,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00899,72987,CLM072987,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00900,19316,CLM019316,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00901,9884,CLM009884,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00902,68860,CLM068860,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00903,46303,CLM046303,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00904,40682,CLM040682,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00905,59612,CLM059612,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00906,14994,CLM014994,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00907,58059,CLM058059,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00908,52072,CLM052072,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00909,70188,CLM070188,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00910,2232,CLM002232,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00911,26890,CLM026890,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00912,73467,CLM073467,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00913,24326,CLM024326,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00914,16528,CLM016528,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00915,16016,CLM016016,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00916,13157,CLM013157,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00917,66413,CLM066413,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00918,69019,CLM069019,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00919,976,CLM000976,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00920,48978,CLM048978,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00921,37512,CLM037512,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00922,59901,CLM059901,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00923,61551,CLM061551,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00924,34397,CLM034397,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00925,65406,CLM065406,Region,Inconsistent Region Naming,Medium,Free state,Free State,Standardized to the governed province name
SEED-00926,41875,CLM041875,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00927,74985,CLM074985,Region,Inconsistent Region Naming,Medium,Free state,Free State,Standardized to the governed province name
SEED-00928,27770,CLM027770,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00929,1218,CLM001218,Region,Inconsistent Region Naming,Medium,Free state,Free State,Standardized to the governed province name
SEED-00930,73476,CLM073476,Region,Inconsistent Region Naming,Medium,Northern cape,Northern Cape,Standardized to the governed province name
SEED-00931,37679,CLM037679,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00932,43170,CLM043170,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00933,5019,CLM005019,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00934,62461,CLM062461,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00935,11851,CLM011851,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00936,48231,CLM048231,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00937,5919,CLM005919,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00938,4087,CLM004087,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00939,37738,CLM037738,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00940,13570,CLM013570,Region,Inconsistent Region Naming,Medium,LIMPOPO,Limpopo,Standardized to the governed province name
SEED-00941,28656,CLM028656,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00942,37700,CLM037700,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00943,31015,CLM031015,Region,Inconsistent Region Naming,Medium,North-West,North West,Standardized to the governed province name
SEED-00944,30907,CLM030907,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00945,2524,CLM002524,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00946,44643,CLM044643,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00947,25815,CLM025815,Region,Inconsistent Region Naming,Medium,Eastern cape,Eastern Cape,Standardized to the governed province name
SEED-00948,18628,CLM018628,Region,Inconsistent Region Naming,Medium,Mpumalanga ,Mpumalanga,Standardized to the governed province name
SEED-00949,19318,CLM019318,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00950,10202,CLM010202,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00951,27716,CLM027716,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00952,31828,CLM031828,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00953,66366,CLM066366,Region,Inconsistent Region Naming,Medium,KZN,KwaZulu-Natal,Standardized to the governed province name
SEED-00954,46255,CLM046255,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00955,56988,CLM056988,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00956,23434,CLM023434,Region,Inconsistent Region Naming,Medium,Western cape,Western Cape,Standardized to the governed province name
SEED-00957,32911,CLM032911,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
SEED-00958,31172,CLM031172,Region,Inconsistent Region Naming,Medium,gauteng,Gauteng,Standardized to the governed province name
